Id,Sex,AvgRank,AvgTime,YearsSinceLast,YearsOfParticipation,LatestAge,Interaction1
10059,0,1576.0,17569.0,9,1,32,14184.0
21699,1,423.0,13077.0,4,1,46,1692.0
11974,1,9.0,9152.0,8,1,34,72.0
12992,1,481.0,13407.3333333,5,3,34,2405.0
18948,0,1279.0,14724.0,5,1,26,6395.0
27801,1,3286.0,21694.0,2,1,69,6572.0
16432,0,949.0,15152.0,6,1,45,5694.0
26717,0,2988.0,22252.0,1,2,55,2988.0
21020,1,3543.0,20708.0,4,1,40,14172.0
17410,0,2780.0,22590.0,6,1,29,16680.0
15308,0,1025.0,14945.0,7,1,30,7175.0
27694,1,2456.0,18521.0,2,1,50,4912.0
7550,1,884.0,15026.0,10,1,29,8840.0
18436,0,3173.5,19517.5,4,2,33,12694.0
1165,1,1594.0,15608.0,4,1,49,6376.0
4985,1,175.0,12755.0,12,1,30,2100.0
30015,1,1051.0,14978.0,1,1,40,1051.0
14220,1,1565.0,16417.0,7,1,38,10955.0
6019,1,1183.0,16919.0,11,1,37,13013.0
10771,1,1223.0,16479.0,9,1,33,11007.0
9235,1,582.0,14371.0,9,1,41,5238.0
18399,1,3042.0,19223.0,5,1,27,15210.0
15239,0,2451.0,19868.0,7,1,24,17157.0
19852,1,105.0,11316.0,5,1,22,525.0
13253,1,1034.0,14960.0,7,1,39,7238.0
22832,1,1318.0,15111.0,4,1,47,5272.0
16649,0,418.0,13651.0,6,1,43,2508.0
15716,1,1824.0,17361.0,6,1,42,10944.0
2500,1,3179.0,19219.0,4,1,52,12716.0
10064,0,2167.0,20580.0,9,1,24,19503.0
19502,1,1650.0,15581.0,5,1,60,8250.0
14275,1,1337.0,15732.0,7,1,45,9359.0
2343,1,2954.75,20643.25,1,4,47,2954.75
4478,1,636.0,14731.0,12,1,49,7632.0
6366,1,1025.0,15885.3333333,9,3,36,9225.0
29469,0,626.0,13870.0,1,1,30,626.0
18610,0,1520.0,15260.0,5,1,21,7600.0
9220,0,629.0,14573.0,9,1,27,5661.0
6897,1,668.0,14702.0,11,1,30,7348.0
19320,0,3502.0,23383.0,5,1,36,17510.0
22889,1,90.5,11495.5,2,2,30,181.0
16342,1,2866.0,24922.0,6,1,43,17196.0
11731,1,1630.0,16827.0,8,1,37,13040.0
12191,1,106.0,11546.0,8,1,26,848.0
7715,1,198.666666667,12182.0,2,3,53,397.333333333
28839,1,402.0,13193.0,1,1,30,402.0
19471,0,2024.0,16360.0,5,1,61,10120.0
14903,1,1043.0,14982.0,7,1,36,7301.0
3700,1,1676.0,19467.0,10,2,42,16760.0
6242,1,814.0,15319.0,11,1,45,8954.0
28334,0,949.0,14985.0,2,1,31,1898.0
21234,0,1227.0,14956.0,4,1,35,4908.0
4084,1,47.5,10887.5,10,2,36,475.0
10601,0,2169.0,20589.0,9,1,28,19521.0
10730,1,57.0,11712.0,9,1,26,513.0
16942,1,1340.0,16117.0,6,1,38,8040.0
17325,0,2773.0,22386.0,6,1,40,16638.0
5696,0,986.0,16250.0,12,1,38,11832.0
3110,0,210.5,12733.0,12,2,44,2526.0
21705,0,696.0,13800.0,4,1,30,2784.0
3211,0,1277.0,18921.0,13,1,49,16601.0
27461,1,1408.0,16088.0,2,1,39,2816.0
6819,0,679.0,14753.0,11,1,33,7469.0
10617,0,855.0,15374.0,9,1,41,7695.0
5065,0,589.0,14526.0,12,1,33,7068.0
29405,0,2451.0,20254.0,1,1,55,2451.0
17275,1,1605.0,16781.0,6,1,37,9630.0
18402,1,2374.0,17124.0,5,1,52,11870.0
27857,0,3116.0,20777.0,2,1,38,6232.0
26467,1,2208.0,17825.0,2,1,45,4416.0
21265,0,1706.0,15824.0,4,1,25,6824.0
26860,0,2069.0,17489.0,2,1,50,4138.0
29200,0,2341.0,19561.0,1,1,45,2341.0
15273,0,2269.0,18849.0,7,1,57,15883.0
12483,0,1681.0,16995.0,8,1,33,13448.0
27972,1,2270.0,17969.0,2,1,64,4540.0
15753,1,1909.0,17611.0,6,1,37,11454.0
11459,0,1372.0,16021.6666667,6,3,42,8232.0
15792,1,2395.0,18260.0,5,2,54,11975.0
19804,0,175.0,11730.0,5,1,29,875.0
16645,1,142.0,12152.0,6,1,26,852.0
2733,1,1502.0,15467.0,4,1,35,6008.0
19834,0,1843.0,15966.0,5,1,38,9215.0
16472,0,2026.0,17936.0,6,1,23,12156.0
8152,1,562.5,14122.0,9,2,37,5062.5
17420,1,1640.5,16275.0,5,2,44,8202.5
5344,1,267.0,13329.0,12,1,43,3204.0
28888,1,1475.0,16113.0,1,1,35,1475.0
28400,0,2808.0,19679.0,2,1,25,5616.0
3943,0,2408.75,21641.75,4,8,52,9635.0
21559,1,3412.0,20112.0,4,1,39,13648.0
6563,0,904.5,15355.5,10,2,39,9045.0
6872,1,896.0,15684.0,11,1,44,9856.0
28712,0,1199.0,15389.0,1,1,25,1199.0
9056,0,842.0,14878.0,10,1,34,8420.0
20341,1,2733.0,18016.0,4,1,52,10932.0
29987,0,856.0,14418.0,1,1,40,856.0
29641,1,370.0,13107.0,1,1,45,370.0
14807,1,2511.0,20306.0,7,1,40,17577.0
18949,0,1505.0,15233.0,5,1,31,7525.0
6264,1,535.0,14205.0,11,1,55,5885.0
13667,1,382.0,13049.0,7,1,34,2674.0
6261,0,1536.0,19355.0,11,1,43,16896.0
11989,1,2327.0,19663.0,8,1,62,18616.0
13842,0,2750.0,24082.0,7,1,44,19250.0
11041,1,1210.0,16437.0,9,1,62,10890.0
27587,0,2155.0,17696.0,2,1,44,4310.0
11483,1,877.0,14542.0,8,1,43,7016.0
28132,1,2430.0,18426.0,2,1,37,4860.0
26413,1,2539.0,18794.0,2,1,27,5078.0
19777,1,2383.0,17139.0,5,1,37,11915.0
11664,0,2063.75,17839.25,4,4,40,8255.0
21446,0,783.0,13999.0,4,1,36,3132.0
13032,1,1965.0,17879.0,8,1,40,15720.0
8070,1,759.0,14543.0,10,1,37,7590.0
29034,1,2494.0,20653.0,1,1,20,2494.0
13962,1,1201.0,15388.0,7,1,45,8407.0
26309,1,714.0,14400.0,2,1,52,1428.0
11269,1,493.75,13117.75,4,4,45,1975.0
3494,1,17.0,9882.0,13,1,30,221.0
17216,1,1864.0,17482.0,6,1,39,11184.0
15026,0,2496.0,20199.0,7,1,50,17472.0
18442,1,3224.0,20189.0,5,1,42,16120.0
10579,1,741.0,14964.0,9,1,46,6669.0
3959,1,1719.625,17540.0,4,8,53,6878.5
18371,1,1957.0,16204.0,5,1,17,9785.0
13880,0,2031.0,17770.0,7,1,26,14217.0
17946,1,1616.0,15539.5,4,2,46,6464.0
26222,1,1517.0,16290.0,2,1,42,3034.0
21084,1,551.0,13494.0,4,1,34,2204.0
4655,1,673.0,14933.0,12,1,35,8076.0
10611,1,2364.0,20988.0,7,2,48,16548.0
6954,0,992.0,16080.0,11,1,42,10912.0
5138,1,557.0,14386.0,12,1,37,6684.0
16780,0,7.0,9936.0,6,1,30,42.0
28896,0,2491.0,20625.0,1,1,30,2491.0
22215,1,261.0,12437.0,4,1,37,1044.0
13977,1,988.0,14837.0,7,1,53,6916.0
7420,1,363.0,13369.5,9,2,48,3267.0
22805,1,1172.5,15194.5,2,2,62,2345.0
11981,1,1660.0,16936.0,8,1,52,13280.0
29806,1,697.0,14043.0,1,1,25,697.0
22350,1,2904.0,18408.0,4,1,27,11616.0
3672,0,1399.0,21221.0,13,1,34,18187.0
20366,1,1237.0,14972.0,4,1,48,4948.0
22606,0,1412.0,15282.0,4,1,37,5648.0
9557,0,852.0,15367.0,9,1,44,7668.0
21984,1,1544.0,15535.0,4,1,54,6176.0
5315,1,1777.44444444,17603.4444444,1,9,61,1777.44444444
15794,0,2416.0,19521.0,6,1,49,14496.0
15809,0,1555.0,16651.0,6,1,40,9330.0
10069,1,252.0,12609.5,5,2,35,1260.0
17220,1,1075.0,15463.0,6,1,25,6450.0
4664,1,1344.0,17881.0,12,1,55,16128.0
27976,0,3532.0,24499.0,2,1,28,7064.0
12444,1,553.0,13695.0,8,1,31,4424.0
10805,1,868.0,15408.0,9,1,42,7812.0
9131,0,2458.0,26284.0,10,1,31,24580.0
12047,0,938.0,14745.0,8,1,38,7504.0
6711,1,217.0,12768.0,11,1,30,2387.0
13180,1,727.0,14142.0,8,2,54,5816.0
10667,0,1017.0,15858.0,9,1,61,9153.0
28402,0,2671.0,19257.0,2,1,46,5342.0
20721,1,1845.0,16060.0,4,1,34,7380.0
3406,1,514.0,14171.0,13,1,46,6682.0
27983,1,3112.0,20749.0,2,1,28,6224.0
11313,1,1873.0,17590.0,8,1,30,14984.0
8860,1,1146.0,15947.0,10,1,51,11460.0
16841,1,1372.0,16203.0,6,1,30,8232.0
4429,0,488.0,14051.0,13,1,32,6344.0
6530,0,680.0,14467.0,10,2,20,6800.0
7444,1,741.0,14509.0,10,1,25,7410.0
1452,1,597.0,13780.0,1,1,55,597.0
17803,0,3203.0,20039.0,5,1,30,16015.0
24253,1,2414.0,18379.0,2,1,36,4828.0
17362,0,2830.0,23718.0,6,1,37,16980.0
17398,1,2030.0,17946.0,6,1,35,12180.0
18293,1,503.0,13039.0,5,1,31,2515.0
4141,1,1933.5,18500.5,2,2,36,3867.0
5881,1,227.0,12835.0,11,1,44,2497.0
16127,1,2.66666666667,8794.66666667,1,3,40,2.66666666667
3167,1,1313.0,19507.0,13,1,36,17069.0
28563,1,1672.0,16613.0,2,1,47,3344.0
9226,0,2278.0,21539.0,9,1,49,20502.0
8966,1,834.333333333,14448.0,2,3,53,1668.66666667
22769,1,2932.0,18488.0,4,1,49,11728.0
4611,1,1308.0,17692.0,12,1,41,15696.0
9027,1,2311.0,22236.0,10,1,31,23110.0
10727,0,2396.0,23068.0,9,1,35,21564.0
7986,1,1285.0,16398.0,10,1,44,12850.0
27579,1,1862.0,17024.0,2,1,41,3724.0
22031,0,503.0,13312.0,4,1,46,2012.0
7195,1,1742.0,24706.0,11,1,59,19162.0
28495,1,1469.0,16185.0,2,1,51,2938.0
13492,0,2636.0,21589.0,7,1,17,18452.0
8937,1,2213.0,21172.0,10,1,54,22130.0
29364,1,1103.0,15128.0,1,1,55,1103.0
12694,0,1244.0,15697.0,8,1,25,9952.0
20153,1,2128.0,16631.0,4,1,36,8512.0
9022,1,2201.0,21060.0,10,1,70,22010.0
3868,1,1760.75,21347.0,9,4,60,15846.75
10524,1,1912.0,19102.0,9,1,33,17208.0
20443,1,899.0,14248.0,4,1,48,3596.0
5702,1,1378.0,18082.0,12,1,40,16536.0
26146,1,70.0,11482.0,2,1,45,140.0
18014,1,2294.0,16949.0,5,1,62,11470.0
16613,1,2134.0,18294.0,6,1,62,12804.0
21775,1,3853.0,23031.0,4,1,30,15412.0
29801,1,2551.0,21243.0,1,1,35,2551.0
7104,1,801.0,15248.0,11,1,58,8811.0
9843,1,2245.5,20266.5,8,2,45,17964.0
29132,1,1451.0,16037.0,1,1,25,1451.0
12854,0,29.0,10506.0,8,1,29,232.0
18815,1,697.0,13562.0,5,1,47,3485.0
4803,1,1172.5,16440.0,9,2,59,10552.5
13627,1,336.0,12898.0,7,1,42,2352.0
26528,1,1563.0,16377.0,2,1,42,3126.0
19430,1,3194.0,19979.0,5,1,32,15970.0
28130,1,3028.0,20392.0,2,1,20,6056.0
22146,1,1486.0,15424.0,4,1,46,5944.0
11885,1,425.0,13282.0,8,1,43,3400.0
16540,1,1448.0,16375.0,6,1,43,8688.0
17049,0,2560.0,20333.0,6,1,51,15360.0
21191,1,1038.0,14517.0,4,1,39,4152.0
3281,0,832.0,15660.0,13,1,27,10816.0
26209,1,1932.0,17195.0,2,1,35,3864.0
9023,1,371.0,13223.0,10,1,30,3710.0
17611,0,3147.5,19444.5,4,2,38,12590.0
19193,1,2342.0,17491.0,4,2,41,9368.0
9648,1,76.0,11930.0,9,1,45,684.0
14967,0,634.0,13793.0,7,1,31,4438.0
15371,1,565.5,13765.0,4,2,39,2262.0
29066,1,2408.0,19905.0,1,1,50,2408.0
21789,1,2296.0,16984.0,4,1,32,9184.0
2750,1,1593.0,16388.0,1,1,65,1593.0
18587,0,3234.0,20252.0,5,1,33,16170.0
19107,0,1231.0,14614.0,5,1,49,6155.0
20192,0,1527.0,15505.0,4,1,42,6108.0
30344,1,1501.0,16175.0,1,1,30,1501.0
10932,0,2457.0,23882.0,9,1,58,22113.0
14252,1,1243.0,15489.5,7,2,50,8701.0
11211,1,64.0,11101.0,8,1,56,512.0
12358,0,2270.0,19378.0,8,1,33,18160.0
18350,1,2177.0,16703.0,5,1,48,10885.0
15426,0,1066.0,15442.0,6,1,34,6396.0
17701,0,2423.0,17240.0,5,1,35,12115.0
6415,1,791.0,15206.0,11,1,27,8701.0
28372,1,1407.0,16087.0,2,1,37,2814.0
10860,1,1378.2,16220.2,2,5,41,2756.4
10074,0,1200.0,16389.0,9,1,22,10800.0
1472,0,2143.0,18537.5,4,2,28,8572.0
6022,1,316.25,12862.75,5,4,61,1581.25
9459,0,1899.0,19055.0,9,1,32,17091.0
17671,1,2057.0,16436.0,5,1,47,10285.0
15304,0,2099.0,18001.0,7,1,65,14693.0
26344,1,2053.0,17457.0,2,1,33,4106.0
20986,1,1538.0,15521.0,4,1,42,6152.0
20464,1,695.0,13799.0,4,1,34,2780.0
9805,1,730.0,14923.0,9,1,44,6570.0
4395,1,658.0,14809.0,13,1,34,8554.0
28736,1,1376.0,15855.0,1,1,50,1376.0
15848,1,822.5,14527.5,1,2,45,822.5
7557,0,2094.0,20225.0,10,1,26,20940.0
21158,1,1594.0,15608.0,4,1,41,6376.0
8201,1,1767.0,18189.0,10,1,42,17670.0
15902,1,1650.0,16910.0,6,1,35,9900.0
12321,0,2380.0,19996.0,8,1,51,19040.0
27536,1,208.0,12670.0,2,1,46,416.0
29414,1,1720.0,16815.0,1,1,30,1720.0
10371,0,1851.0,18788.0,9,1,30,16659.0
22604,0,1257.0,15013.0,4,1,35,5028.0
26188,0,2773.0,19564.0,2,1,31,5546.0
28227,1,2809.0,19680.0,2,1,26,5618.0
18903,0,3668.5,22860.5,4,2,56,14674.0
4774,0,747.0,15202.0,12,1,26,8964.0
3145,0,1028.0,16711.0,13,1,41,13364.0
5627,0,1711.0,21600.0,12,1,46,20532.0
29072,1,74.0,11567.0,1,1,45,74.0
12422,1,60.5,11157.0,6,2,22,363.0
11220,0,982.0,14923.0,8,1,25,7856.0
8121,0,1230.0,16218.0,10,1,29,12300.0
14870,0,2608.0,21139.0,7,1,39,18256.0
14544,1,2008.0,17691.0,7,1,50,14056.0
5902,1,659.0,14658.0,11,1,35,7249.0
12337,1,1353.0,15991.0,8,1,18,10824.0
12357,1,1233.0,15672.0,8,1,32,9864.0
12472,1,422.0,13273.0,8,1,36,3376.0
11165,1,1588.0,16680.0,8,1,43,12704.0
13169,1,849.0,14465.0,8,1,39,6792.0
8701,1,1908.0,19103.0,10,1,57,19080.0
7142,0,1019.0,16175.0,11,1,61,11209.0
27327,0,2573.0,18901.0,2,1,48,5146.0
4353,1,1383.0,20718.0,13,1,46,17979.0
30323,1,1890.0,17377.0,1,1,50,1890.0
28908,0,2731.0,24423.0,1,1,40,2731.0
5661,1,262.0,13310.0,12,1,35,3144.0
10629,1,1088.0,16042.0,9,1,43,9792.0
14227,1,1274.0,15405.6666667,5,3,47,6370.0
16575,0,1365.0,16174.0,6,1,32,8190.0
6091,1,513.0,13959.0,6,3,33,3078.0
4434,1,1758.25,16562.0,4,4,46,7033.0
6800,1,658.0,14657.0,11,1,55,7238.0
3404,0,826.0,15503.3333333,11,3,49,9086.0
6763,0,782.0,15183.0,11,1,44,8602.0
27571,1,320.0,13187.0,2,1,50,640.0
27956,1,1494.0,16245.0,2,1,43,2988.0
7416,0,1324.0,16531.0,10,1,30,13240.0
3123,1,975.0,16375.0,13,1,54,12675.0
15240,0,364.5,13186.5,6,2,31,2187.0
21103,1,184.0,12066.0,4,1,43,736.0
18994,1,179.0,11756.0,5,1,35,895.0
10252,0,818.0,15240.0,9,1,26,7362.0
4106,1,931.0,16087.0,13,1,32,12103.0
7435,1,537.0,13832.0,10,1,51,5370.0
13857,1,2598.0,21043.0,7,1,42,18186.0
5291,1,549.0,14375.0,12,1,36,6588.0
9739,1,132.0,12406.0,9,1,35,1188.0
27407,1,2665.5,19789.5,1,2,35,2665.5
22321,0,2528.0,17505.0,4,1,29,10112.0
21743,1,1347.0,15160.0,4,1,40,5388.0
21640,1,2538.0,17522.0,4,1,50,10152.0
4403,1,1013.0,16588.0,13,1,36,13169.0
11562,0,1686.0,17019.0,8,1,35,13488.0
6008,1,1075.0,16415.0,11,1,39,11825.0
13687,1,1772.0,16954.0,7,1,48,12404.0
27817,1,3072.0,20546.0,2,1,28,6144.0
12082,1,1911.0,17688.0,8,1,31,15288.0
26032,1,2016.0,17358.0,2,1,39,4032.0
22497,1,1786.0,15973.0,4,1,48,7144.0
28395,1,2620.0,19085.0,2,1,35,5240.0
19932,1,3522.0,23759.0,5,1,17,17610.0
10739,0,1228.0,16491.0,9,1,53,11052.0
29280,1,822.0,14335.0,1,1,35,822.0
28485,1,1003.0,15130.0,2,1,52,2006.0
19157,0,1721.0,15710.0,5,1,18,8605.0
21430,1,3839.0,22947.0,4,1,32,15356.0
13700,1,418.0,13130.0,7,1,27,2926.0
9084,1,1179.0,16042.0,10,1,45,11790.0
28537,0,2880.0,19911.0,2,1,50,5760.0
3487,1,362.0,13516.0,13,1,32,4706.0
14149,1,128.0,11739.0,7,1,32,896.0
14357,1,1854.0,17194.0,7,1,35,12978.0
16750,0,2705.0,21501.0,6,1,37,16230.0
4878,0,1067.0,16641.0,12,1,21,12804.0
29540,0,2184.0,18744.0,1,1,30,2184.0
18993,1,3289.0,20697.0,5,1,48,16445.0
26401,0,1150.0,15462.0,2,1,24,2300.0
6752,0,1635.0,18174.5,8,2,43,13080.0
11291,1,184.0,12222.0,8,1,26,1472.0
19109,1,2359.5,18414.5,1,2,40,2359.5
22260,1,1248.0,15003.0,4,1,45,4992.0
26318,1,1029.0,15189.0,2,1,29,2058.0
15800,0,2121.0,18243.0,6,1,29,12726.0
15660,1,1224.0,15841.0,6,1,33,7344.0
5215,1,220.0,12794.0,10,2,40,2200.0
27263,1,1308.0,15883.0,2,1,42,2616.0
29637,0,2233.0,18961.0,1,1,40,2233.0
21333,1,2911.0,18433.0,4,1,42,11644.0
7978,0,2433.0,24720.0,10,1,27,24330.0
7909,0,1477.0,17079.0,10,1,27,14770.0
4603,1,981.5,16148.5,11,2,42,10796.5
7225,1,1495.0,17157.0,10,1,27,14950.0
16702,1,1304.0,16028.0,6,1,48,7824.0
10337,1,1279.66666667,16018.3333333,2,3,47,2559.33333333
9935,1,10.0,9488.0,9,1,43,90.0
12338,1,265.75,12603.0,5,4,34,1328.75
4096,1,50.0,11163.0,13,1,28,650.0
14034,1,490.0,13335.0,7,1,36,3430.0
5590,1,285.0,13424.0,12,1,42,3420.0
19554,1,1810.0,15889.0,5,1,41,9050.0
12020,0,2299.0,19501.0,8,1,52,18392.0
28070,0,2336.0,18154.0,2,1,34,4672.0
12236,1,2325.0,19657.0,8,1,47,18600.0
5232,0,1258.0,17460.0,12,1,26,15096.0
9911,1,1384.0,16974.0,9,1,24,12456.0
28963,1,15.0,10438.0,1,1,30,15.0
16622,1,1358.0,16159.0,6,1,38,8148.0
2604,0,1951.0,17228.0,2,1,42,3902.0
27272,0,3413.0,22555.0,2,1,42,6826.0
12713,0,1915.0,17726.0,8,1,29,15320.0
22468,1,1982.0,16335.0,4,1,34,7928.0
26639,1,1339.0,15665.5,1,2,46,1339.0
1136,1,1412.4,15605.0,1,5,46,1412.4
9037,0,2009.0,17262.0,4,2,60,8036.0
14887,0,1506.0,16259.0,7,1,32,10542.0
20683,0,2130.0,16632.0,4,1,47,8520.0
28725,1,673.0,13981.0,1,1,30,673.0
28451,1,174.0,12495.0,2,1,31,348.0
7920,1,166.8,12156.4,4,5,49,667.2
4788,0,1248.0,17426.0,12,1,57,14976.0
21424,1,2781.0,18128.0,4,1,27,11124.0
21161,1,486.0,13284.0,4,1,44,1944.0
20117,1,3067.0,19352.0,5,1,36,15335.0
11864,1,2251.0,19263.0,8,1,32,18008.0
6553,1,632.0,14564.0,11,1,44,6952.0
4377,0,285.0,13138.0,13,1,40,3705.0
16851,1,2488.66666667,18102.3333333,4,3,48,9954.66666667
3393,1,907.0,15946.5,12,2,38,10884.0
3310,1,992.0,16466.0,13,1,36,12896.0
14821,1,828.0,14293.0,7,1,63,5796.0
5478,1,18.0,10168.0,11,2,29,198.0
20994,1,1316.0,15108.0,4,1,30,5264.0
6189,1,646.0,14593.0,11,1,37,7106.0
8848,1,2244.0,21494.0,10,1,52,22440.0
9681,0,1002.0,15801.0,9,1,31,9018.0
19010,0,1710.0,15694.0,5,1,28,8550.0
27838,0,980.0,15071.0,2,1,48,1960.0
15654,0,633.0,14195.0,6,1,24,3798.0
22507,0,3043.0,18825.0,4,1,28,12172.0
3717,0,999.0,16493.0,13,1,59,12987.0
29484,1,896.0,14499.0,1,1,40,896.0
16995,0,1944.0,17730.0,6,1,40,11664.0
16843,1,964.0,14655.0,5,2,34,4820.0
14727,0,806.0,14227.0,7,1,46,5642.0
20005,1,186.0,11811.0,5,1,35,930.0
16167,0,937.0,15115.0,6,1,34,5622.0
28944,0,1101.0,15121.0,1,1,20,1101.0
21057,1,1731.0,15866.0,4,1,43,6924.0
3418,0,1210.5,17507.0,12,2,46,14526.0
14832,0,2143.0,18210.0,7,1,39,15001.0
13953,0,2504.0,20275.0,7,1,30,17528.0
13348,0,912.0,14578.0,7,1,16,6384.0
19790,1,2217.0,16777.0,5,1,29,11085.0
28031,0,1159.0,15481.0,2,1,35,2318.0
22894,1,2333.0,17069.0,4,1,47,9332.0
10447,1,2049.0,19851.0,9,1,31,18441.0
16438,0,2566.0,20353.0,6,1,32,15396.0
29249,0,2053.0,17944.0,1,1,40,2053.0
15810,0,466.0,13764.0,6,1,48,2796.0
10505,1,1750.33333333,17716.0,6,3,32,10502.0
19435,1,984.0,14091.0,5,1,43,4920.0
19472,0,1959.0,16296.0,4,2,33,7836.0
17473,0,1540.5,15419.5,4,2,38,6162.0
28369,1,842.0,14748.0,2,1,32,1684.0
26913,0,3359.0,22112.0,2,1,22,6718.0
8057,0,930.0,15185.0,10,1,29,9300.0
13910,0,1877.5,17389.0,6,2,40,11265.0
5925,1,944.0,15868.0,11,1,62,10384.0
16878,1,2152.0,18353.0,6,1,50,12912.0
5606,1,100.0,12041.0,12,1,26,1200.0
15644,1,2550.0,20246.0,6,1,29,15300.0
14898,0,1798.5,17466.5,6,2,36,10791.0
5634,1,1045.0,16510.0,12,1,56,12540.0
5848,1,1315.5,16560.5,8,2,46,10524.0
3616,1,907.0,15972.0,13,1,42,11791.0
4349,1,575.5,14443.5,12,2,55,6906.0
27900,0,78.0,11661.0,2,1,47,156.0
10096,0,392.0,13408.5,8,2,42,3136.0
14471,1,417.0,13127.0,7,1,35,2919.0
3366,1,474.5,14017.0,9,4,42,4270.5
12098,0,1377.0,16045.0,8,1,42,11016.0
4145,1,1159.0,17230.5,12,2,48,13908.0
11670,1,2396.0,20177.0,8,1,39,19168.0
10502,0,860.0,15386.0,9,1,54,7740.0
20339,1,3032.0,18787.0,4,1,33,12128.0
12569,1,1675.0,16985.0,8,1,33,13400.0
27923,1,1301.0,15856.0,2,1,42,2602.0
7677,0,1619.0,17594.0,10,1,40,16190.0
19353,0,2659.0,17915.0,5,1,45,13295.0
29538,0,935.0,14610.0,1,1,40,935.0
30409,1,587.0,13760.0,1,1,55,587.0
12051,1,327.0,12921.0,8,1,32,2616.0
6723,1,1755.66666667,18834.6666667,9,3,43,15801.0
16781,1,601.0,14096.0,6,1,33,3606.0
17421,0,630.0,14191.0,6,1,48,3780.0
19179,1,2044.0,16400.0,5,1,41,10220.0
5866,0,517.666666667,13974.0,7,3,35,3623.66666667
29580,1,922.0,14571.0,1,1,30,922.0
8877,0,836.0,14853.0,10,1,22,8360.0
8212,1,1162.0,15990.0,10,1,46,11620.0
7746,1,633.0,14160.0,10,1,31,6330.0
4512,0,1372.0,18046.0,12,1,34,16464.0
18546,1,3341.0,21116.0,5,1,43,16705.0
6170,1,916.0,15760.0,11,1,36,10076.0
17638,1,1232.0,14615.0,5,1,28,6160.0
6187,0,615.0,14446.0,11,1,41,6765.0
15854,0,1007.0,15305.0,6,1,29,6042.0
17014,0,2762.0,22170.0,6,1,46,16572.0
18868,0,3450.0,22289.0,5,1,24,17250.0
16497,1,1681.0,16981.0,6,1,36,10086.0
16678,0,1571.0,16067.0,5,2,29,7855.0
22189,1,447.0,13173.0,4,1,23,1788.0
3509,0,1890.0,22568.5,10,2,34,18900.0
15812,0,788.0,14620.0,6,1,52,4728.0
27380,1,86.0,11745.0,2,1,43,172.0
13534,1,1436.0,16032.0,7,1,50,10052.0
12267,1,44.0,10808.0,8,1,40,352.0
13325,1,24.0,10375.0,7,1,29,168.0
6892,0,2353.8,22831.2,1,5,45,2353.8
29255,1,1329.0,15745.0,1,1,35,1329.0
12273,0,1229.0,15665.0,8,1,27,9832.0
26502,0,2080.0,17514.0,2,1,48,4160.0
11789,1,986.0,14937.0,8,1,39,7888.0
28410,1,2262.0,17955.0,2,1,38,4524.0
12146,1,1572.0,16604.0,8,1,53,12576.0
19740,0,2259.0,16882.0,5,1,22,11295.0
8128,1,875.0,14976.0,10,1,27,8750.0
20470,1,771.0,13972.0,4,1,22,3084.0
5750,0,850.0,15650.0,12,1,25,10200.0
5309,1,582.0,14484.0,12,1,31,6984.0
21998,0,1373.0,15204.0,4,1,39,5492.0
6510,1,1147.5,16172.5,10,2,31,11475.0
4157,1,815.0,15575.0,13,1,49,10595.0
28472,1,801.0,14630.0,2,1,35,1602.0
22074,0,1012.0,14464.0,4,1,40,4048.0
16584,1,2537.0,20168.0,6,1,31,15222.0
9499,0,2519.0,26166.0,9,1,54,22671.0
3961,0,1413.5,19181.0,12,2,44,16962.0
7206,1,2067.0,20065.0,10,1,42,20670.0
15886,1,856.0,14888.0,6,1,46,5136.0
16340,1,1939.0,17705.0,6,1,53,11634.0
3940,0,919.0,16056.0,13,1,40,11947.0
11179,1,1899.5,16652.0,5,2,53,9497.5
14237,0,2575.0,20811.0,7,1,51,18025.0
5446,0,1423.0,18491.0,12,1,28,17076.0
20585,0,2977.0,18612.0,4,1,50,11908.0
14477,1,247.5,12671.5,2,2,34,495.0
10265,1,1616.66666667,16404.0,4,3,46,6466.66666667
6289,1,88.5,11586.0,10,2,50,885.0
6794,1,526.0,14173.0,11,1,33,5786.0
3365,1,618.0,14622.0,13,1,30,8034.0
11034,0,2485.0,24608.0,9,1,37,22365.0
11752,1,523.5,13499.0,7,2,46,3664.5
8394,1,1725.0,17999.0,10,1,18,17250.0
27647,1,3372.0,22215.0,2,1,24,6744.0
8115,1,1623.0,17615.0,10,1,40,16230.0
29222,0,1189.0,15370.0,1,1,60,1189.0
3550,1,1067.0,16956.0,13,1,43,13871.0
10612,0,1775.0,18327.0,9,1,32,15975.0
19287,0,2282.0,16931.0,5,1,50,11410.0
27326,0,1652.0,16550.0,2,1,42,3304.0
13312,1,596.0,13681.0,7,1,52,4172.0
19033,1,102.0,11295.0,5,1,34,510.0
12739,1,764.0,14257.0,8,1,57,6112.0
15924,1,504.0,13853.0,6,1,42,3024.0
17352,1,2199.0,18603.0,6,1,41,13194.0
3811,0,766.0,15346.0,13,1,40,9958.0
3880,1,488.0,14051.0,13,1,38,6344.0
29567,1,295.0,12867.0,1,1,50,295.0
2669,1,806.1,14296.9,1,10,55,806.1
13239,1,594.0,13430.5,5,2,39,2970.0
7465,1,985.0,15347.0,10,1,31,9850.0
26989,0,2132.5,17876.5,1,2,30,2132.5
12514,1,350.0,13035.0,8,1,51,2800.0
