Id,Rank,Year,0,Age Category,AttendanceIn2015
4185,823.333333333,5,3,42,0
22904,535.0,4,1,32,0
20958,1189.0,4,1,55,0
10281,1527.0,7,3,31,0
15570,1375.0,6,1,19,0
22790,3076.0,4,1,19,0
29849,1304.0,1,1,35,1
19683,3306.5,2,2,38,0
15611,2208.66666667,4,3,48,0
18652,446.0,5,1,50,0
9114,1919.0,10,1,34,0
15672,1620.0,1,4,45,1
20121,850.0,4,1,34,0
7992,991.0,10,1,50,0
14973,1173.33333333,5,3,54,0
26730,2801.5,1,2,32,1
28023,719.0,2,1,41,0
8443,2417.0,10,1,39,0
18413,361.0,5,1,57,0
29837,1953.0,1,1,55,1
20343,1357.0,4,1,50,0
28913,1160.0,1,1,60,1
21530,2902.0,4,1,41,0
21124,297.0,4,1,33,0
27160,1789.0,2,1,43,0
12759,881.0,8,1,23,0
3967,1922.4,8,5,58,0
21646,1525.0,4,1,43,0
15390,914.0,6,1,45,0
17768,3464.0,5,1,44,0
14202,1025.0,7,1,31,0
29688,1721.0,1,1,40,1
20539,1668.0,4,1,24,0
13149,2074.0,8,1,46,0
18051,2984.0,5,1,54,0
22005,1560.0,4,1,31,0
13908,537.0,7,1,35,0
5887,962.0,11,1,32,0
8515,296.0,10,1,37,0
9355,842.0,9,1,42,0
27133,3032.0,2,1,23,0
30297,1056.0,1,1,25,1
5242,621.0,12,1,26,0
11456,1286.0,8,1,45,0
13870,2542.0,7,1,59,0
12670,90.0,8,1,16,0
18057,3092.0,5,1,34,0
22164,2752.0,4,1,35,0
18517,1391.0,5,1,25,0
27808,2787.0,2,1,54,0
13175,523.5,7,2,45,0
9193,58.5,5,2,30,0
6204,633.0,11,1,32,0
17548,1663.0,5,1,42,0
10382,536.5,7,2,45,0
6250,1947.0,10,2,48,0
20580,772.0,4,1,32,0
7269,100.0,9,2,42,0
4476,1103.0,12,1,33,0
9953,602.0,9,1,48,0
22092,3589.0,4,1,56,0
18680,1346.0,5,1,32,0
6481,709.0,11,1,26,0
17057,266.0,6,1,23,0
10937,606.0,9,1,26,0
26317,2133.0,2,1,47,0
7932,2457.0,10,1,33,0
708,3139.5,1,2,63,1
7009,1667.0,11,1,24,0
13568,2454.0,7,1,28,0
6683,1459.5,1,2,35,1
11759,2083.5,7,2,52,0
10719,53.0,9,1,46,0
13585,2322.0,7,1,36,0
9801,2061.0,9,1,28,0
16989,2756.0,6,1,39,0
14555,948.0,6,2,36,0
19212,2111.0,5,1,46,0
9691,1893.0,9,1,41,0
19825,2793.0,5,1,61,0
20533,2302.0,4,1,50,0
26581,359.0,2,1,38,0
18355,792.0,5,1,28,0
26040,1423.5,1,2,46,1
6899,26.0,11,1,27,0
27496,2589.0,2,1,28,0
10588,1947.0,9,1,23,0
26974,3290.0,2,1,43,0
27781,1364.0,2,1,41,0
9725,1237.0,9,1,28,0
14115,233.0,7,1,42,0
19327,2389.0,5,1,32,0
1960,1435.0,1,1,40,1
13114,750.0,8,1,38,0
22548,954.0,4,1,30,0
12675,766.0,8,1,38,0
3195,973.0,13,1,34,0
19014,1080.0,5,1,34,0
12145,1640.5,7,2,54,0
15477,230.5,4,2,37,0
8412,2467.0,8,2,46,0
20179,289.0,4,1,41,0
18191,1050.0,5,1,24,0
8688,1813.0,10,1,34,0
4309,1994.5,6,2,46,0
5322,1772.0,10,3,51,0
8179,1966.0,10,1,56,0
16135,169.0,6,1,35,0
28097,1625.0,2,1,55,0
17116,37.0,6,1,35,0
19654,1651.0,5,1,27,0
22684,1614.0,4,1,40,0
9624,857.0,9,1,35,0
12133,2213.0,8,1,31,0
27914,1421.0,2,1,34,0
22015,2156.0,4,1,43,0
5610,1638.0,12,1,44,0
10564,840.0,9,1,48,0
29426,2229.0,1,1,50,1
13673,1819.0,7,1,33,0
6615,410.0,11,1,27,0
13712,2287.5,6,2,52,0
4119,598.571428571,5,7,66,0
20998,3610.0,4,1,35,0
11095,692.0,9,1,42,0
4956,398.0,12,1,52,0
5774,1303.0,12,1,29,0
22098,1510.0,4,1,28,0
6084,1245.0,11,1,31,0
3760,1100.0,13,1,53,0
13407,1449.0,7,1,17,0
3084,11.0,13,1,33,0
7656,1751.0,10,1,41,0
15161,2146.0,7,1,19,0
6015,846.0,11,1,57,0
6269,2024.0,10,2,39,0
26171,2576.0,2,1,40,0
27790,481.0,2,1,32,0
11708,526.0,8,1,23,0
5397,1767.0,12,1,25,0
10789,1189.0,9,1,22,0
27736,2325.0,2,1,35,0
16821,975.0,6,1,28,0
19254,118.0,5,1,40,0
7835,1167.0,10,1,33,0
15056,2979.25,1,4,50,1
29194,1557.0,1,1,35,1
18583,1887.5,4,2,30,0
22390,1131.0,4,1,39,0
3370,361.0,12,2,44,0
28719,2215.0,1,1,35,1
16218,2613.0,6,1,33,0
8248,623.5,9,2,34,0
13882,685.0,7,1,51,0
28976,2637.0,1,1,25,1
16637,2411.0,6,1,40,0
19361,2329.0,5,1,40,0
2012,818.0,1,1,35,1
4526,717.0,12,1,39,0
11736,2534.0,8,1,26,0
7296,648.0,10,1,31,0
3449,2518.1,2,10,56,0
15328,1217.0,7,1,40,0
10006,2404.0,9,1,30,0
29761,2417.0,1,1,15,1
14595,1276.0,7,1,28,0
7474,1402.0,10,1,40,0
16905,898.0,6,1,35,0
21059,3658.0,4,1,43,0
12448,2548.0,8,1,52,0
26909,2809.0,2,1,24,0
20655,2708.0,1,2,31,1
19478,3120.0,5,1,29,0
27717,838.0,2,1,29,0
29719,1230.0,1,1,30,1
5739,859.0,12,1,44,0
5366,1391.0,12,1,42,0
6397,455.0,11,1,48,0
10785,1663.0,9,1,26,0
3972,833.0,13,1,30,0
4379,258.0,11,3,54,0
18329,59.0,5,1,34,0
4955,1329.0,12,1,36,0
9949,2463.0,9,1,34,0
18554,466.0,5,1,38,0
26381,593.0,2,1,34,0
10848,482.0,9,1,20,0
26893,3250.0,2,1,37,0
16350,1235.0,6,1,62,0
4710,404.0,12,1,49,0
6645,1234.0,11,1,34,0
27166,739.0,2,1,25,0
13729,923.0,7,1,51,0
3566,1456.0,6,2,45,0
7279,2207.0,10,1,33,0
3426,138.0,13,1,50,0
28073,416.0,2,1,29,0
29604,665.0,1,1,30,1
7766,1242.0,10,1,33,0
27574,1562.0,2,1,43,0
15002,2150.5,6,2,36,0
8385,755.25,4,4,33,0
5008,206.0,12,1,53,0
8023,1442.5,9,2,41,0
11182,1763.0,8,1,50,0
10275,261.0,9,1,43,0
16815,1631.0,6,1,29,0
22151,3358.0,4,1,32,0
28193,103.0,2,1,33,0
20929,2891.0,4,1,20,0
8885,2270.0,10,1,30,0
18388,2311.0,5,1,26,0
28579,2633.0,1,1,35,1
27177,3393.0,2,1,43,0
12555,1482.0,8,1,28,0
12077,949.0,8,1,47,0
5123,637.333333333,9,3,49,0
5308,177.0,12,1,29,0
22545,2570.0,4,1,44,0
13469,2004.0,7,1,31,0
4773,1334.0,12,1,46,0
9793,2385.0,9,1,42,0
5666,145.0,12,1,48,0
20172,411.0,4,1,29,0
14129,1809.0,7,1,40,0
21551,2429.0,4,1,47,0
3871,867.5,11,2,54,0
12578,2199.0,8,1,30,0
28089,1735.0,2,1,42,0
30395,1117.0,1,1,45,1
9420,1862.0,9,1,30,0
12291,1183.0,8,1,38,0
21342,242.0,4,1,44,0
11526,747.0,8,1,29,0
18090,2601.0,5,1,43,0
8470,1606.0,10,1,26,0
26612,878.0,2,1,24,0
561,2462.0,1,1,55,1
15247,185.0,7,1,39,0
9302,1039.0,9,1,45,0
15059,1833.0,7,1,39,0
11435,45.0,8,1,48,0
28069,6.0,2,1,42,0
7805,2040.0,10,1,33,0
20423,2535.0,4,1,39,0
15801,216.0,6,1,48,0
4972,46.0,12,1,45,0
22625,1566.0,4,1,27,0
20196,3867.0,4,1,33,0
7457,1255.33333333,8,3,51,0
27340,1938.5,1,2,47,1
21517,976.0,4,1,22,0
27696,1185.0,2,1,45,0
2957,2196.5,2,2,32,0
3956,2137.25,8,4,82,0
15899,540.0,6,1,48,0
3122,1038.0,13,1,23,0
6419,808.0,11,1,44,0
7025,197.0,11,1,36,0
21662,3129.0,4,1,52,0
16745,1147.0,6,1,28,0
9729,1039.0,9,1,39,0
1589,748.0,2,2,54,0
12036,1292.5,6,2,37,0
19907,4.0,5,1,31,0
26473,3272.0,2,1,58,0
11613,795.0,8,1,30,0
26280,1212.0,2,1,43,0
16244,2735.0,6,1,50,0
4113,655.0,12,2,60,0
4873,949.0,12,1,43,0
14748,2538.0,7,1,35,0
27147,609.0,2,1,21,0
16775,1701.0,6,1,39,0
28191,1926.0,2,1,35,0
15781,2420.0,4,2,42,0
4826,31.0,12,1,24,0
29585,2737.0,1,1,40,1
29205,2621.0,1,1,50,1
14317,1154.0,7,1,35,0
20492,971.0,4,1,42,0
7574,1447.0,10,1,32,0
20530,3464.0,4,1,40,0
17677,117.0,5,1,46,0
3958,100.0,13,1,37,0
9247,2044.0,9,1,23,0
3223,674.5,10,2,63,0
18389,1522.0,5,1,30,0
29739,2623.0,1,1,40,1
15184,2054.0,6,2,33,0
15275,874.0,7,1,37,0
29522,2107.0,1,1,35,1
9283,1704.0,9,1,50,0
13027,2132.0,8,1,36,0
8619,2191.0,10,1,37,0
682,787.0,6,1,37,0
13582,331.0,7,1,23,0
11283,668.0,8,1,53,0
30139,2173.0,1,1,35,1
21075,1099.0,4,1,26,0
11520,1622.0,8,1,48,0
4418,1797.5,6,2,42,0
13987,2727.0,7,1,27,0
17096,2362.0,6,1,27,0
28504,2950.0,2,1,43,0
16011,1750.0,6,1,17,0
20206,2718.0,4,1,31,0
29427,297.0,1,1,40,1
26245,1620.0,2,1,31,0
6310,1256.0,11,1,56,0
28027,2044.0,2,1,33,0
28993,821.0,1,1,35,1
17395,1056.0,6,1,24,0
11505,1791.0,8,1,31,0
29750,794.0,1,1,40,1
28154,945.0,2,1,50,0
5259,1038.0,12,1,41,0
14668,2338.0,7,1,19,0
17424,2487.0,6,1,29,0
10653,1768.0,9,1,46,0
23696,1189.0,2,1,26,0
8573,728.0,10,1,30,0
6837,869.0,11,1,38,0
19059,3304.0,5,1,61,0
30345,1848.0,1,1,35,1
28706,1520.0,1,1,30,1
4906,277.666666667,9,3,45,0
21940,1808.0,4,1,43,0
19868,2103.5,4,2,55,0
6951,587.0,11,1,40,0
3183,2425.125,1,8,60,1
4112,188.666666667,9,3,33,0
15745,2203.5,5,2,37,0
30289,2691.0,1,1,40,1
18173,1592.5,1,4,40,1
29268,2624.0,1,1,50,1
14685,327.0,7,1,39,0
2284,1844.0,1,3,59,1
4370,1388.0,13,1,27,0
8729,676.0,10,1,28,0
13333,201.0,7,1,42,0
11218,2356.0,8,1,43,0
4817,1319.0,12,1,44,0
15151,2381.0,7,1,47,0
6601,1098.0,11,1,48,0
30033,837.0,1,1,35,1
5849,1146.0,12,1,54,0
9684,173.0,9,1,33,0
15078,1303.0,7,1,55,0
13316,2308.0,7,1,55,0
27572,2535.0,2,1,45,0
17801,3239.0,5,1,33,0
17260,732.0,6,1,30,0
18612,256.0,5,1,39,0
3015,1078.0,13,1,17,0
7069,875.0,11,1,37,0
21387,1060.0,4,1,29,0
7265,420.0,10,1,40,0
9080,2321.0,10,1,59,0
13245,2191.0,7,1,39,0
12377,395.0,8,1,45,0
7804,1472.0,10,1,28,0
7388,2251.0,9,2,41,0
8832,1112.0,10,1,39,0
15176,562.0,7,1,40,0
26622,1221.0,2,1,26,0
28008,1189.0,2,1,35,0
11964,973.0,8,1,48,0
22268,2444.0,4,1,37,0
15474,2767.0,6,1,34,0
9773,694.0,5,2,26,0
15757,726.0,6,1,23,0
22402,1901.0,4,1,31,0
14916,1694.0,7,1,41,0
6531,986.0,11,1,46,0
6258,745.0,11,1,30,0
8918,1833.0,10,1,32,0
11753,2946.0,5,2,62,0
26539,481.0,2,1,40,0
10470,2376.0,9,1,35,0
22252,50.0,4,1,46,0
15414,1043.0,6,1,28,0
13411,2624.0,7,1,28,0
22910,1414.0,4,1,49,0
13233,96.0,7,1,36,0
3782,1427.0,13,1,42,0
5914,1401.0,11,1,40,0
17649,1424.0,5,1,19,0
3422,1170.0,13,1,50,0
28938,228.0,1,1,35,1
8811,949.0,2,2,45,0
10621,1583.25,1,4,38,1
16779,2034.0,6,1,38,0
19630,2511.0,5,1,29,0
10311,2414.0,9,1,34,0
9968,200.0,9,1,32,0
3503,1256.44444444,1,9,60,1
22211,1205.0,4,1,41,0
14890,839.0,7,1,34,0
29689,1675.0,1,1,35,1
9867,1493.0,9,1,22,0
6796,804.0,11,1,40,0
5023,1652.5,11,2,32,0
5428,1253.0,12,1,32,0
18594,2416.0,5,1,50,0
28467,1154.0,2,1,36,0
14768,2375.0,7,1,37,0
10674,1454.0,9,1,18,0
10584,1680.0,9,1,43,0
6359,1351.0,11,1,46,0
29417,1887.0,1,1,40,1
16203,400.0,6,1,39,0
5999,662.0,11,1,70,0
26720,2009.0,2,1,38,0
10664,1546.0,9,1,33,0
20944,3720.0,4,1,24,0
27718,2637.0,2,1,30,0
11763,948.0,8,1,28,0
25078,951.0,2,1,47,0
18264,122.0,4,2,38,0
16428,1017.0,6,1,29,0
9640,808.0,9,1,30,0
3305,1297.0,13,1,46,0
27608,1515.0,2,1,36,0
16683,1750.0,6,1,43,0
17729,2700.0,5,1,42,0
21213,3280.0,4,1,47,0
6374,876.0,11,1,43,0
6935,588.0,11,1,36,0
20408,2415.0,1,2,40,1
21732,609.0,4,1,43,0
12003,2546.0,8,1,53,0
9096,444.0,10,1,26,0
7877,966.0,10,1,29,0
21500,3339.0,4,1,62,0
4735,1464.0,12,1,32,0
8560,1845.0,10,1,35,0
29028,2310.0,1,1,40,1
2385,1014.0,1,1,40,1
10369,1655.0,9,1,40,0
4271,389.0,13,1,59,0
7522,45.0,10,1,37,0
13073,2199.66666667,6,3,42,0
6979,1232.0,11,1,46,0
29304,2375.0,1,1,40,1
5900,1692.0,11,1,32,0
7145,1472.0,11,1,43,0
3678,380.0,13,1,34,0
26066,2975.0,2,1,21,0
8677,1627.0,10,1,18,0
20488,3865.0,4,1,30,0
12718,2602.0,8,1,39,0
8100,2006.0,10,1,36,0
26563,369.0,2,1,54,0
21065,3615.0,4,1,28,0
6925,1473.66666667,1,9,63,1
11198,1285.0,8,1,34,0
2168,1260.0,5,2,47,0
12931,225.0,8,1,35,0
26456,1920.0,2,1,35,0
20416,3378.0,4,1,52,0
29439,826.0,1,1,25,1
4369,1345.0,13,1,31,0
16631,1896.0,6,1,23,0
20600,3251.0,4,1,35,0
10456,14.0,9,1,43,0
9675,1405.0,8,2,41,0
5935,487.0,11,1,31,0
13131,2100.0,8,1,24,0
12550,1762.0,8,1,43,0
10446,1548.0,9,1,43,0
8682,1970.0,10,1,34,0
19231,3340.0,5,1,24,0
3681,90.0,13,1,41,0
18233,9.0,5,1,28,0
20086,904.0,1,2,30,1
14441,1535.0,7,1,25,0
8143,1961.0,10,1,27,0
13205,1862.0,8,1,26,0
26792,2393.0,2,1,44,0
22626,1167.0,4,1,43,0
6049,1344.0,11,1,53,0
419,1118.72727273,1,11,55,1
7226,153.0,10,1,35,0
14831,1518.0,7,1,48,0
6946,1143.0,11,1,36,0
29480,1689.0,1,1,40,1
10921,528.0,9,1,33,0
30328,2626.0,1,1,35,1
14295,1743.0,7,1,30,0
15219,997.0,7,1,42,0
3053,253.0,13,1,28,0
17705,729.0,5,1,44,0
3405,1080.0,13,1,32,0
26961,2131.0,2,1,48,0
21997,2136.0,4,1,40,0
12624,195.0,8,1,27,0
22032,1874.0,4,1,49,0
14486,1079.5,6,2,22,0
9714,130.0,9,1,50,0
17906,3152.0,5,1,36,0
13077,1812.0,8,1,37,0
16010,773.0,2,3,52,0
18703,1678.0,5,1,36,0
5452,407.0,12,1,33,0
3111,1504.0,9,3,62,0
12177,1927.0,8,1,44,0
17493,2201.0,4,2,29,0
27094,2484.0,2,1,50,0
9415,1756.0,9,1,28,0
13277,1424.0,7,1,33,0
14574,944.0,1,2,45,1
26703,2002.0,2,1,41,0
26400,1476.0,2,1,47,0
28047,1513.0,2,1,45,0
13772,2485.0,7,1,54,0
5185,760.0,11,2,46,0
18177,2317.0,5,1,46,0
9507,2999.0,2,4,41,0
19580,2180.0,5,1,42,0
18800,2214.0,5,1,38,0
18473,1646.0,5,1,50,0
21383,1586.0,4,1,40,0
11735,1331.0,8,1,36,0
29307,1703.0,1,1,45,1
29240,1475.0,1,1,25,1
28881,1312.0,1,1,35,1
22566,2690.33333333,1,3,50,1
16737,2621.0,6,1,44,0
7599,1328.0,10,1,23,0
28120,36.0,2,1,26,0
14409,2269.5,5,2,48,0
18289,1127.0,5,1,24,0
16970,751.0,6,1,31,0
4184,2522.5,4,2,58,0
27373,2109.0,2,1,30,0
13327,40.0,7,1,52,0
17696,2328.0,5,1,24,0
21607,1039.0,4,1,49,0
30234,463.0,1,1,25,1
4721,1521.0,6,2,41,0
21514,336.0,4,1,44,0
6463,536.5,9,2,33,0
22071,889.0,4,1,40,0
9641,1305.0,9,1,27,0
15438,2038.0,6,1,38,0
7847,1130.0,10,1,47,0
603,362.5,2,2,39,0
30116,75.0,1,1,30,1
22641,3048.0,4,1,36,0
20509,5.0,4,1,25,0
17903,601.0,5,1,27,0
9776,417.0,9,1,32,0
13589,2363.0,7,1,59,0
11213,1615.66666667,6,3,43,0
23311,93.0,1,1,20,1
20524,2056.0,4,1,35,0
17709,275.0,5,1,40,0
22389,2319.5,2,2,32,0
14233,341.0,7,1,25,0
17594,3026.0,4,2,54,0
9579,854.5,8,2,48,0
18986,518.0,5,1,33,0
3634,129.0,13,1,28,0
13428,2482.0,7,1,30,0
21488,302.0,4,1,37,0
5470,269.0,12,1,45,0
30193,771.0,1,1,15,1
14094,2403.66666667,5,3,50,0
13056,219.0,8,1,34,0
27525,2459.0,2,1,53,0
14674,2188.0,7,1,40,0
11016,595.0,9,1,43,0
3287,494.0,13,1,36,0
19601,1361.0,5,1,30,0
4142,770.5,9,6,43,0
9489,1369.0,9,1,29,0
21304,265.0,4,1,46,0
2049,1653.0,1,1,35,1
28022,3107.0,2,1,48,0
4900,954.0,12,1,43,0
21484,1288.0,4,1,46,0
26416,2439.0,2,1,53,0
16419,1740.0,6,1,26,0
26660,343.0,2,1,24,0
17606,2284.5,4,2,52,0
12918,1137.0,8,1,29,0
29991,1886.0,1,1,40,1
19924,2186.0,5,1,23,0
4981,762.0,12,1,41,0
13862,1669.0,4,4,35,0
17186,190.0,6,1,32,0
28197,1426.0,2,1,32,0
20933,275.0,4,1,50,0
17799,144.0,5,1,33,0
19980,1874.0,5,1,27,0
26206,610.0,2,1,40,0
13390,2742.0,7,1,25,0
17476,1893.0,5,1,42,0
20949,543.0,4,1,33,0
11452,1460.0,8,1,57,0
15103,1504.5,6,2,47,0
22697,3405.0,4,1,32,0
13633,1381.0,7,1,33,0
19088,154.0,5,1,52,0
16941,189.0,6,1,29,0
20457,2997.0,4,1,40,0
15639,1487.5,5,2,43,0
12034,2312.5,1,2,50,1
9582,992.0,9,1,28,0
22757,2579.0,2,2,47,0
10225,859.0,9,1,33,0
15395,147.0,6,1,29,0
12860,1216.0,8,1,44,0
29571,2585.0,1,1,25,1
16271,191.0,6,1,48,0
28035,814.0,2,1,42,0
1400,1000.0,1,1,35,1
4831,627.0,12,1,50,0
13544,1064.0,7,1,42,0
29451,1216.0,1,1,50,1
21715,3191.0,4,1,33,0
27615,2083.0,2,1,32,0
6314,1346.0,11,1,35,0
3954,1338.0,13,1,52,0
6422,401.0,11,1,29,0
15638,1618.33333333,4,3,45,0
18374,1551.0,5,1,31,0
12176,191.0,8,1,45,0
4442,1155.0,12,1,42,0
12307,116.0,8,1,35,0
13231,1929.0,7,1,35,0
3924,128.0,13,1,38,0
9205,2214.0,9,1,60,0
7544,1766.0,10,1,56,0
28368,1191.0,2,1,52,0
21055,2291.0,4,1,32,0
3327,1706.22259136,1,301,71,1
7946,1373.0,10,1,46,0
20803,2652.0,4,1,25,0
15193,868.0,7,1,42,0
18087,1498.0,5,1,38,0
7803,2477.0,10,1,55,0
16473,1404.0,6,1,38,0
16067,2633.0,5,2,29,0
12301,2569.0,8,1,47,0
8320,1274.0,10,1,46,0
14097,2110.0,7,1,42,0
22066,3128.0,4,1,40,0
13071,499.0,8,1,43,0
10637,2351.0,9,1,58,0
1886,666.0,1,1,40,1
22364,455.0,4,1,34,0
4004,711.0,13,1,52,0
15821,1437.0,6,1,30,0
14195,2306.0,7,1,22,0
18155,2113.66666667,1,3,45,1
12583,1362.0,8,1,54,0
26284,828.0,2,1,43,0
6613,255.0,11,1,36,0
28433,3026.0,2,1,40,0
30298,1505.0,1,1,45,1
28617,2620.0,1,1,60,1
18888,1182.0,5,1,44,0
3324,869.0,13,1,48,0
16087,1911.0,6,1,35,0
20719,3831.0,4,1,29,0
12080,1013.0,8,1,42,0
10284,2122.0,9,1,34,0
19122,2599.0,5,1,29,0
21564,1463.0,4,1,26,0
16943,2043.0,6,1,36,0
9847,2472.0,9,1,38,0
20148,519.0,4,1,36,0
15061,441.0,7,1,29,0
11945,422.0,8,1,62,0
22476,3295.0,4,1,50,0
27388,3408.0,2,1,62,0
21122,445.0,4,1,50,0
9837,1744.0,9,1,24,0
6424,1072.5,10,2,61,0
19952,2870.0,5,1,25,0
29712,1388.0,1,1,35,1
17413,2811.0,5,2,26,0
28964,2098.0,1,1,45,1
12700,2017.0,8,1,44,0
16474,990.0,6,1,36,0
5364,1633.0,12,1,35,0
5013,420.0,12,1,32,0
13266,1194.0,5,2,44,0
22167,991.0,4,1,42,0
22624,2645.0,4,1,34,0
21076,1420.0,4,1,42,0
10715,144.0,9,1,29,0
6353,125.0,11,1,33,0
11858,1092.0,8,1,42,0
26511,2240.0,2,1,39,0
14336,1508.0,7,1,37,0
2678,900.0,1,1,40,1
22738,3630.0,4,1,64,0
17460,1850.0,5,1,33,0
11611,2438.0,8,1,45,0
26969,798.0,2,1,44,0
10857,1794.0,9,1,37,0
10398,2200.0,9,1,27,0
17180,1046.0,6,1,28,0
12515,15.0,8,1,35,0
22300,744.0,4,1,44,0
26131,388.0,2,1,22,0
21857,3067.0,4,1,25,0
27042,2938.0,2,1,44,0
12406,1631.0,4,2,37,0
5286,1120.0,12,1,44,0
30364,1300.0,1,1,25,1
30091,1465.0,1,1,45,1
12609,1145.0,8,1,33,0
9612,1272.0,9,1,42,0
3378,820.0,13,1,41,0
3733,927.5,12,2,33,0
8493,1779.0,10,1,24,0
13656,1592.0,7,1,29,0
5546,1255.0,11,2,53,0
7086,54.0,11,1,35,0
28704,1992.0,1,1,55,1
11696,1084.0,8,1,42,0
8454,936.0,10,1,27,0
17963,3247.0,5,1,33,0
8379,369.0,10,1,41,0
29945,141.0,1,1,35,1
29460,2360.0,1,1,35,1
10518,2111.0,9,1,40,0
9187,198.5,7,2,30,0
5149,396.0,12,1,51,0
20461,1294.0,4,1,27,0
550,43.0,1,1,35,1
28612,1145.0,1,1,25,1
13796,1296.0,7,1,29,0
12226,1207.0,8,1,49,0
22119,2294.0,4,1,28,0
27842,2911.0,2,1,23,0
19730,1532.0,5,1,30,0
7966,2250.0,10,1,27,0
29985,1728.0,1,1,50,1
13501,401.0,4,3,36,0
11409,1657.0,8,1,45,0
15901,1334.0,5,2,37,0
19007,3522.0,5,1,19,0
8445,1325.0,10,1,49,0
28578,1680.0,1,1,40,1
10110,1509.0,9,1,31,0
6991,979.0,11,1,37,0
6131,752.75,5,4,43,0
28053,1441.0,2,1,44,0
15813,915.5,5,2,35,0
12415,817.0,8,1,31,0
18000,1043.0,5,1,35,0
18490,83.5,4,2,37,0
17341,2330.0,6,1,30,0
21518,2725.0,4,1,25,0
27948,2473.0,2,1,18,0
21841,2676.0,4,1,43,0
4740,1301.0,12,1,34,0
6691,1159.0,11,1,53,0
26641,203.0,2,1,27,0
3657,1004.0,13,1,40,0
21528,217.0,4,1,29,0
10234,1847.0,9,1,59,0
697,1901.2,1,5,65,1
17488,1022.0,5,1,47,0
17464,2299.0,5,1,51,0
9632,713.0,9,1,42,0
27761,204.0,2,1,29,0
29159,958.0,1,1,35,1
27075,2022.0,2,1,39,0
9883,815.0,9,1,28,0
11784,516.0,8,1,39,0
22898,2784.0,4,1,38,0
14816,337.0,7,1,34,0
20292,3440.0,4,1,61,0
3257,608.0,13,1,32,0
19068,2064.0,5,1,48,0
6968,736.0,11,1,41,0
28449,2991.0,2,1,49,0
28074,3036.0,2,1,37,0
3227,102.0,13,1,52,0
20951,81.0,4,1,39,0
14828,1764.0,7,1,26,0
10321,2166.0,9,1,20,0
11800,1255.0,8,1,42,0
17378,121.0,5,2,42,0
19064,810.0,5,1,39,0
5262,391.0,12,1,51,0
9279,747.0,9,1,42,0
27668,2689.0,2,1,37,0
26488,2725.0,2,1,59,0
8408,2222.0,10,1,44,0
10193,761.0,9,1,44,0
20331,3083.0,4,1,43,0
9628,1127.0,9,1,44,0
16417,1661.0,6,1,48,0
7339,374.0,10,1,43,0
12557,1451.0,8,1,19,0
14485,907.0,7,1,45,0
5859,1773.0,12,1,63,0
6042,2115.5,10,2,70,0
17246,1719.0,6,1,26,0
16762,25.0,6,1,29,0
18773,3064.0,5,1,54,0
6635,915.0,11,1,37,0
13395,760.0,7,1,46,0
9288,1552.5,8,2,45,0
29999,1776.0,1,1,30,1
10897,701.0,9,1,50,0
12172,1626.0,8,1,45,0
16500,2671.0,6,1,28,0
6212,808.0,11,1,45,0
13613,1796.0,7,1,53,0
6345,468.0,11,1,60,0
20079,3162.0,5,1,26,0
14617,2246.0,7,1,57,0
28306,1062.0,2,1,29,0
26194,435.5,1,2,48,1
2809,1167.66666667,1,3,55,1
28596,2055.0,1,1,40,1
13559,3017.0,5,2,61,0
10125,257.0,9,1,35,0
8879,1954.0,10,1,28,0
26119,1880.0,2,1,35,0
7660,2447.0,10,1,31,0
30378,1453.0,1,1,20,1
4999,1460.0,12,1,26,0
8292,587.0,10,1,55,0
17818,2053.0,5,1,50,0
22399,3631.0,4,1,36,0
10729,2016.5,8,2,33,0
4397,1288.0,13,1,49,0
10780,1356.0,9,1,45,0
12471,1229.0,8,1,40,0
17539,2196.0,5,1,24,0
17534,1219.0,5,1,24,0
8888,1172.0,10,1,31,0
20715,3175.0,4,1,30,0
29886,1320.0,1,1,30,1
21083,1684.0,4,1,62,0
5092,277.75,6,4,43,0
3847,710.333333333,7,3,34,0
21574,3562.0,4,1,52,0
21780,2449.0,4,1,54,0
20006,1177.0,5,1,38,0
22370,1410.0,4,1,53,0
10557,2255.0,9,1,62,0
29877,1645.0,1,1,60,1
21527,3262.0,4,1,32,0
3860,532.0,13,1,36,0
18747,3410.0,5,1,80,0
17342,977.0,6,1,41,0
20212,3734.0,4,1,44,0
4903,462.666666667,10,3,33,0
21543,29.0,4,1,40,0
29499,2476.0,1,1,30,1
11786,947.0,8,1,34,0
12335,2463.0,8,1,21,0
4642,1709.0,12,1,29,0
11106,650.0,9,1,30,0
22609,3271.0,4,1,27,0
18358,758.0,5,1,33,0
13314,920.0,7,1,25,0
13201,443.0,8,1,37,0
3772,1005.0,13,1,39,0
9730,1795.0,9,1,34,0
10014,2131.33333333,1,3,45,1
13525,61.0,7,1,34,0
10264,428.0,8,2,36,0
26999,1316.0,2,1,43,0
22634,2914.0,4,1,37,0
20145,3891.0,4,1,37,0
22073,1263.0,4,1,52,0
5551,1282.0,12,1,34,0
18316,1991.0,5,1,39,0
21580,2731.0,4,1,53,0
26551,2134.0,2,1,52,0
10434,424.0,9,1,55,0
27195,2513.0,2,1,30,0
20229,3474.0,4,1,28,0
15585,1331.0,6,1,38,0
21803,322.0,4,1,45,0
11570,1139.0,8,1,40,0
9822,29.0,9,1,38,0
16930,2762.66666667,4,3,39,0
